Employee_ID,Month,Attendance_Percent
EMP10349,2022-08,81
EMP10349,2022-09,84
EMP10349,2022-10,80
EMP10349,2022-11,80
EMP10349,2022-12,94
EMP10349,2023-01,80
EMP10349,2023-02,82
EMP10349,2023-03,84
EMP10349,2023-04,90
EMP10349,2023-05,92
EMP10349,2023-06,98
EMP10349,2023-07,84
EMP10349,2023-08,86
EMP10349,2023-09,70
EMP10349,2023-10,75
EMP10349,2023-11,76
EMP10349,2023-12,83
EMP10349,2024-01,70
EMP11958,2022-01,89
EMP11958,2022-02,75
EMP11958,2022-03,87
EMP11958,2022-04,78
EMP11958,2022-05,99
EMP11958,2022-06,95
EMP11958,2022-07,71
EMP11958,2022-08,95
EMP11958,2022-09,90
EMP11958,2022-10,86
EMP11958,2022-11,91
EMP11958,2022-12,80
EMP11958,2023-01,88
EMP11958,2023-02,99
EMP11958,2023-03,82
EMP11958,2023-04,85
EMP11958,2023-05,81
EMP11958,2023-06,91
EMP11958,2023-07,97
EMP11958,2023-08,78
EMP11958,2023-09,96
EMP11958,2023-10,77
EMP11958,2023-11,83
EMP11958,2023-12,87
EMP11958,2024-01,78
EMP12070,2022-01,81
EMP12070,2022-02,86
EMP12070,2022-03,84
EMP12070,2022-04,88
EMP12070,2022-05,79
EMP12070,2022-06,95
EMP12070,2022-07,97
EMP12070,2022-08,73
EMP12070,2022-09,74
EMP12070,2022-10,76
EMP12070,2022-11,88
EMP12070,2022-12,91
EMP12070,2023-01,81
EMP12070,2023-02,93
EMP12070,2023-03,96
EMP12070,2023-04,74
EMP12070,2023-05,70
EMP12070,2023-06,74
EMP12070,2023-07,88
EMP12070,2023-08,85
EMP12070,2023-09,89
EMP12070,2023-10,82
EMP12070,2023-11,95
EMP12070,2023-12,76
EMP12070,2024-01,72
EMP10660,2022-01,81
EMP10660,2022-02,70
EMP10660,2022-03,93
EMP10660,2022-04,89
EMP10660,2022-05,88
EMP10660,2022-06,91
EMP10660,2022-07,95
EMP10660,2022-08,97
EMP10660,2022-09,84
EMP10660,2022-10,89
EMP10660,2022-11,92
EMP10660,2022-12,96
EMP10660,2023-01,92
EMP10660,2023-02,88
EMP10660,2023-03,87
EMP10660,2023-04,89
EMP10660,2023-05,79
EMP10660,2023-06,91
EMP10660,2023-07,96
EMP10660,2023-08,79
EMP10660,2023-09,99
EMP10660,2023-10,88
EMP10660,2023-11,94
EMP10660,2023-12,79
EMP10660,2024-01,92
EMP12406,2022-01,100
EMP12406,2022-02,81
EMP12406,2022-03,91
EMP12406,2022-04,89
EMP12406,2022-05,73
EMP12406,2022-06,89
EMP12406,2022-07,78
EMP12406,2022-08,81
EMP12406,2022-09,95
EMP12406,2022-10,88
EMP12406,2022-11,100
EMP12406,2022-12,88
EMP12406,2023-01,96
EMP12406,2023-02,76
EMP12406,2023-03,88
EMP12406,2023-04,84
EMP12406,2023-05,79
EMP12406,2023-06,73
EMP12406,2023-07,93
EMP12406,2023-08,74
EMP12406,2023-09,73
EMP12406,2023-10,90
EMP12406,2023-11,78
EMP12406,2023-12,88
EMP12406,2024-01,78
EMP11612,2022-01,88
EMP11612,2022-02,93
EMP11612,2022-03,83
EMP11612,2022-04,75
EMP11612,2022-05,84
EMP11612,2022-06,90
EMP11612,2022-07,96
EMP11612,2022-08,80
EMP11612,2022-09,81
EMP11612,2022-10,84
EMP11612,2022-11,91
EMP11612,2022-12,73
EMP11612,2023-01,89
EMP11612,2023-02,94
EMP11612,2023-03,93
EMP11612,2023-04,95
EMP11612,2023-05,74
EMP11612,2023-06,75
EMP11612,2023-07,100
EMP11612,2023-08,94
EMP11612,2023-09,81
EMP11612,2023-10,89
EMP11612,2023-11,71
EMP11612,2023-12,75
EMP11612,2024-01,94
EMP10734,2022-01,91
EMP10734,2022-02,76
EMP10734,2022-03,99
EMP10734,2022-04,97
EMP10734,2022-05,80
EMP10734,2022-06,74
EMP10734,2022-07,78
EMP10734,2022-08,96
EMP10734,2022-09,77
EMP10734,2022-10,78
EMP10734,2022-11,70
EMP10734,2022-12,83
EMP10734,2023-01,81
EMP10734,2023-02,79
EMP10734,2023-03,88
EMP10734,2023-04,97
EMP10734,2023-05,82
EMP10734,2023-06,83
EMP10734,2023-07,92
EMP10734,2023-08,73
EMP10734,2023-09,86
EMP10734,2023-10,99
EMP10734,2023-11,88
EMP10734,2023-12,74
EMP10734,2024-01,81
EMP10396,2022-01,76
EMP10396,2022-02,70
EMP10396,2022-03,100
EMP10396,2022-04,91
EMP10396,2022-05,100
EMP10396,2022-06,90
EMP10396,2022-07,94
EMP10396,2022-08,93
EMP10396,2022-09,97
EMP10396,2022-10,92
EMP10396,2022-11,99
EMP10396,2022-12,73
EMP10396,2023-01,78
EMP10396,2023-02,88
EMP10396,2023-03,84
EMP10396,2023-04,88
EMP10396,2023-05,95
EMP10396,2023-06,89
EMP10396,2023-07,100
EMP10396,2023-08,76
EMP10396,2023-09,99
EMP10396,2023-10,96
EMP10396,2023-11,94
EMP10396,2023-12,92
EMP10396,2024-01,96
EMP10314,2022-01,74
EMP10314,2022-02,100
EMP10314,2022-03,92
EMP10314,2022-04,98
EMP10314,2022-05,100
EMP10314,2022-06,86
EMP10314,2022-07,76
EMP10314,2022-08,86
EMP10314,2022-09,73
EMP10314,2022-10,82
EMP10314,2022-11,72
EMP10314,2022-12,87
EMP10314,2023-01,77
EMP10314,2023-02,86
EMP10314,2023-03,74
EMP10314,2023-04,70
EMP10314,2023-05,76
EMP10314,2023-06,80
EMP10314,2023-07,88
EMP10314,2023-08,98
EMP10314,2023-09,91
EMP10314,2023-10,81
EMP10314,2023-11,92
EMP10314,2023-12,81
EMP10314,2024-01,95
EMP10727,2022-01,96
EMP10727,2022-02,70
EMP10727,2022-03,80
EMP10727,2022-04,82
EMP10727,2022-05,79
EMP10727,2022-06,92
EMP10727,2022-07,81
EMP10727,2022-08,97
EMP10727,2022-09,96
EMP10727,2022-10,84
EMP10727,2022-11,84
EMP10727,2022-12,81
EMP10727,2023-01,93
EMP10727,2023-02,86
EMP10727,2023-03,95
EMP10727,2023-04,85
EMP10727,2023-05,72
EMP10727,2023-06,85
EMP10727,2023-07,77
EMP10727,2023-08,85
EMP10727,2023-09,91
EMP10727,2023-10,87
EMP10727,2023-11,87
EMP10727,2023-12,91
EMP10727,2024-01,85
EMP12136,2022-01,84
EMP12136,2022-02,92
EMP12136,2022-03,72
EMP12136,2022-04,76
EMP12136,2022-05,77
EMP12136,2022-06,99
EMP12136,2022-07,89
EMP12136,2022-08,87
EMP12136,2022-09,74
EMP12136,2022-10,98
EMP12136,2022-11,97
EMP12136,2022-12,99
EMP12136,2023-01,74
EMP12136,2023-02,95
EMP12136,2023-03,82
EMP12136,2023-04,78
EMP12136,2023-05,82
EMP12136,2023-06,86
EMP12136,2023-07,83
EMP12136,2023-08,82
EMP12136,2023-09,71
EMP12136,2023-10,98
EMP12136,2023-11,98
EMP12136,2023-12,90
EMP12136,2024-01,79
EMP10686,2022-01,76
EMP10686,2022-02,83
EMP10686,2022-03,73
EMP10686,2022-04,85
EMP10686,2022-05,84
EMP10686,2022-06,77
EMP10686,2022-07,76
EMP10686,2022-08,83
EMP10686,2022-09,73
EMP10686,2022-10,70
EMP10686,2022-11,82
EMP10686,2022-12,95
EMP10686,2023-01,80
EMP10686,2023-02,75
EMP10686,2023-03,70
EMP10686,2023-04,92
EMP10686,2023-05,72
EMP10686,2023-06,76
EMP10686,2023-07,75
EMP10686,2023-08,79
EMP10686,2023-09,84
EMP10686,2023-10,74
EMP10686,2023-11,81
EMP10686,2023-12,92
EMP10686,2024-01,74
EMP12297,2022-01,79
EMP12297,2022-02,71
EMP12297,2022-03,78
EMP12297,2022-04,70
EMP12297,2022-05,79
EMP12297,2022-06,75
EMP12297,2022-07,95
EMP12297,2022-08,95
EMP12297,2022-09,77
EMP12297,2022-10,94
EMP12297,2022-11,92
EMP12297,2022-12,75
EMP12297,2023-01,86
EMP12297,2023-02,95
EMP12297,2023-03,88
EMP12297,2023-04,85
EMP12297,2023-05,82
EMP12297,2023-06,83
EMP12297,2023-07,96
EMP12297,2023-08,94
EMP12297,2023-09,94
EMP12297,2023-10,88
EMP12297,2023-11,77
EMP12297,2023-12,88
EMP12297,2024-01,83
EMP11862,2022-01,97
EMP11862,2022-02,91
EMP11862,2022-03,88
EMP11862,2022-04,80
EMP11862,2022-05,91
EMP11862,2022-06,89
EMP11862,2022-07,84
EMP11862,2022-08,85
EMP11862,2022-09,82
EMP11862,2022-10,80
EMP11862,2022-11,80
EMP11862,2022-12,84
EMP11862,2023-01,75
EMP11862,2023-02,78
EMP11862,2023-03,98
EMP11862,2023-04,72
EMP11862,2023-05,99
EMP11862,2023-06,91
EMP11862,2023-07,88
EMP11862,2023-08,96
EMP11862,2023-09,79
EMP11862,2023-10,79
EMP11862,2023-11,90
EMP11862,2023-12,100
EMP11862,2024-01,75
EMP10069,2022-01,83
EMP10069,2022-02,94
EMP10069,2022-03,74
EMP10069,2022-04,73
EMP10069,2022-05,96
EMP10069,2022-06,82
EMP10069,2022-07,72
EMP10069,2022-08,82
EMP10069,2022-09,76
EMP10069,2022-10,81
EMP10069,2022-11,80
EMP10069,2022-12,92
EMP10069,2023-01,95
EMP10069,2023-02,72
EMP10069,2023-03,87
EMP10069,2023-04,86
EMP10069,2023-05,95
EMP10069,2023-06,91
EMP10069,2023-07,83
EMP10069,2023-08,98
EMP10069,2023-09,96
EMP10069,2023-10,80
EMP10069,2023-11,90
EMP10069,2023-12,76
EMP10069,2024-01,88
EMP10170,2022-01,73
EMP10170,2022-02,80
EMP10170,2022-03,80
EMP10170,2022-04,70
EMP10170,2022-05,72
EMP10170,2022-06,96
EMP10170,2022-07,97
EMP10170,2022-08,87
EMP10170,2022-09,75
EMP10170,2022-10,92
EMP10170,2022-11,71
EMP10170,2022-12,85
EMP10170,2023-01,92
EMP10170,2023-02,72
EMP10170,2023-03,75
EMP10170,2023-04,93
EMP10170,2023-05,84
EMP10170,2023-06,87
EMP10170,2023-07,78
EMP10170,2023-08,83
EMP10170,2023-09,77
EMP10170,2023-10,70
EMP10170,2023-11,95
EMP10170,2023-12,86
EMP10170,2024-01,100
EMP12470,2022-01,80
EMP12470,2022-02,95
EMP12470,2022-03,73
EMP12470,2022-04,77
EMP12470,2022-05,93
EMP12470,2022-06,92
EMP12470,2022-07,83
EMP12470,2022-08,76
EMP12470,2022-09,96
EMP12470,2022-10,80
EMP12470,2022-11,88
EMP12470,2022-12,71
EMP12470,2023-01,73
EMP12470,2023-02,81
EMP12470,2023-03,89
EMP12470,2023-04,92
EMP12470,2023-05,95
EMP12470,2023-06,86
EMP12470,2023-07,80
EMP12470,2023-08,88
EMP12470,2023-09,94
EMP12470,2023-10,99
EMP12470,2023-11,87
EMP12470,2023-12,89
EMP12470,2024-01,87
EMP10926,2022-01,99
EMP10926,2022-02,92
EMP10926,2022-03,70
EMP10926,2022-04,90
EMP10926,2022-05,82
EMP10926,2022-06,94
EMP10926,2022-07,78
EMP10926,2022-08,89
EMP10926,2022-09,72
EMP10926,2022-10,84
EMP10926,2022-11,99
EMP10926,2022-12,73
EMP10926,2023-01,80
EMP10926,2023-02,73
EMP10926,2023-03,79
EMP10926,2023-04,80
EMP10926,2023-05,97
EMP10926,2023-06,76
EMP10926,2023-07,86
EMP10926,2023-08,93
EMP10926,2023-09,97
EMP10926,2023-10,99
EMP10926,2023-11,85
EMP10926,2023-12,91
EMP10926,2024-01,71
EMP10840,2022-01,85
EMP10840,2022-02,83
EMP10840,2022-03,99
EMP10840,2022-04,92
EMP10840,2022-05,94
EMP10840,2022-06,92
EMP10840,2022-07,88
EMP10840,2022-08,100
EMP10840,2022-09,70
EMP10840,2022-10,97
EMP10840,2022-11,79
EMP10840,2022-12,73
EMP10840,2023-01,77
EMP10840,2023-02,73
EMP10840,2023-03,98
EMP10840,2023-04,79
EMP10840,2023-05,91
EMP10840,2023-06,86
EMP10840,2023-07,82
EMP10840,2023-08,85
EMP10840,2023-09,83
EMP10840,2023-10,100
EMP10840,2023-11,75
EMP10840,2023-12,70
EMP10840,2024-01,86
EMP11492,2022-01,80
EMP11492,2022-02,88
EMP11492,2022-03,95
EMP11492,2022-04,99
EMP11492,2022-05,95
EMP11492,2022-06,73
EMP11492,2022-07,71
EMP11492,2022-08,75
EMP11492,2022-09,95
EMP11492,2022-10,84
EMP11492,2022-11,99
EMP11492,2022-12,96
EMP11492,2023-01,74
EMP11492,2023-02,77
EMP11492,2023-03,80
EMP11492,2023-04,87
EMP11492,2023-05,76
EMP11492,2023-06,99
EMP11492,2023-07,89
EMP11492,2023-08,85
EMP11492,2023-09,84
EMP11492,2023-10,73
EMP11492,2023-11,73
EMP11492,2023-12,96
EMP11492,2024-01,73
EMP10518,2022-01,71
EMP10518,2022-02,88
EMP10518,2022-03,77
EMP10518,2022-04,83
EMP10518,2022-05,85
EMP10518,2022-06,95
EMP10518,2022-07,90
EMP10518,2022-08,79
EMP10518,2022-09,90
EMP10518,2022-10,90
EMP10518,2022-11,92
EMP10518,2022-12,94
EMP10518,2023-01,86
EMP10518,2023-02,87
EMP10518,2023-03,93
EMP10518,2023-04,77
EMP10518,2023-05,98
EMP10518,2023-06,80
EMP10518,2023-07,96
EMP10518,2023-08,73
EMP10518,2023-09,97
EMP10518,2023-10,100
EMP10518,2023-11,100
EMP10518,2023-12,88
EMP10518,2024-01,86
EMP11536,2022-01,98
EMP11536,2022-02,71
EMP11536,2022-03,72
EMP11536,2022-04,88
EMP11536,2022-05,86
EMP11536,2022-06,89
EMP11536,2022-07,85
EMP11536,2022-08,74
EMP11536,2022-09,71
EMP11536,2022-10,93
EMP11536,2022-11,76
EMP11536,2022-12,76
EMP11536,2023-01,78
EMP11536,2023-02,83
EMP11536,2023-03,85
EMP11536,2023-04,81
EMP11536,2023-05,93
EMP11536,2023-06,87
EMP11536,2023-07,77
EMP11536,2023-08,84
EMP11536,2023-09,95
EMP11536,2023-10,86
EMP11536,2023-11,95
EMP11536,2023-12,81
EMP11536,2024-01,80
EMP10646,2022-01,81
EMP10646,2022-02,94
EMP10646,2022-03,79
EMP10646,2022-04,72
EMP10646,2022-05,76
EMP10646,2022-06,74
EMP10646,2022-07,89
EMP10646,2022-08,75
EMP10646,2022-09,77
EMP10646,2022-10,74
EMP10646,2022-11,99
EMP10646,2022-12,94
EMP10646,2023-01,78
EMP10646,2023-02,93
EMP10646,2023-03,82
EMP10646,2023-04,83
EMP10646,2023-05,80
EMP10646,2023-06,87
EMP10646,2023-07,83
EMP10646,2023-08,90
EMP10646,2023-09,93
EMP10646,2023-10,75
EMP10646,2023-11,72
EMP10646,2023-12,79
EMP10646,2024-01,90
EMP12520,2022-01,98
EMP12520,2022-02,78
EMP12520,2022-03,78
EMP12520,2022-04,97
EMP12520,2022-05,99
EMP12520,2022-06,87
EMP12520,2022-07,71
EMP12520,2022-08,87
EMP12520,2022-09,83
EMP12520,2022-10,72
EMP12520,2022-11,74
EMP12520,2022-12,97
EMP12520,2023-01,79
EMP12520,2023-02,83
EMP12520,2023-03,92
EMP12520,2023-04,81
EMP12520,2023-05,88
EMP12520,2023-06,86
EMP12520,2023-07,73
EMP12520,2023-08,76
EMP12520,2023-09,82
EMP12520,2023-10,72
EMP12520,2023-11,100
EMP12520,2023-12,93
EMP12520,2024-01,96
EMP11583,2022-01,89
EMP11583,2022-02,79
EMP11583,2022-03,80
EMP11583,2022-04,83
EMP11583,2022-05,94
EMP11583,2022-06,88
EMP11583,2022-07,99
EMP11583,2022-08,90
EMP11583,2022-09,78
EMP11583,2022-10,97
EMP11583,2022-11,95
EMP11583,2022-12,94
EMP11583,2023-01,99
EMP11583,2023-02,76
EMP11583,2023-03,81
EMP11583,2023-04,94
EMP11583,2023-05,77
EMP11583,2023-06,79
EMP11583,2023-07,99
EMP11583,2023-08,82
EMP11583,2023-09,93
EMP11583,2023-10,99
EMP11583,2023-11,72
EMP11583,2023-12,72
EMP11583,2024-01,79
EMP10822,2022-01,71
EMP10822,2022-02,70
EMP10822,2022-03,96
EMP10822,2022-04,72
EMP10822,2022-05,83
EMP10822,2022-06,95
EMP10822,2022-07,99
EMP10822,2022-08,83
EMP10822,2022-09,73
EMP10822,2022-10,89
EMP10822,2022-11,74
EMP10822,2022-12,95
EMP10822,2023-01,77
EMP10822,2023-02,99
EMP10822,2023-03,84
EMP10822,2023-04,83
EMP10822,2023-05,76
EMP10822,2023-06,91
EMP10822,2023-07,74
EMP10822,2023-08,100
EMP10822,2023-09,99
EMP10822,2023-10,95
EMP10822,2023-11,95
EMP10822,2023-12,95
EMP10822,2024-01,96
EMP10716,2022-01,99
EMP10716,2022-02,85
EMP10716,2022-03,91
EMP10716,2022-04,83
EMP10716,2022-05,80
EMP10716,2022-06,82
EMP10716,2022-07,94
EMP10716,2022-08,93
EMP10716,2022-09,93
EMP10716,2022-10,91
EMP10716,2022-11,83
EMP10716,2022-12,70
EMP10716,2023-01,86
EMP10716,2023-02,90
EMP10716,2023-03,77
EMP10716,2023-04,85
EMP10716,2023-05,90
EMP10716,2023-06,76
EMP10716,2023-07,87
EMP10716,2023-08,82
EMP10716,2023-09,96
EMP10716,2023-10,76
EMP10716,2023-11,100
EMP10716,2023-12,90
EMP10716,2024-01,97
EMP11339,2022-01,100
EMP11339,2022-02,99
EMP11339,2022-03,79
EMP11339,2022-04,72
EMP11339,2022-05,70
EMP11339,2022-06,97
EMP11339,2022-07,98
EMP11339,2022-08,81
EMP11339,2022-09,94
EMP11339,2022-10,79
EMP11339,2022-11,76
EMP11339,2022-12,93
EMP11339,2023-01,95
EMP11339,2023-02,79
EMP11339,2023-03,73
EMP11339,2023-04,88
EMP11339,2023-05,90
EMP11339,2023-06,86
EMP11339,2023-07,75
EMP11339,2023-08,97
EMP11339,2023-09,70
EMP11339,2023-10,97
EMP11339,2023-11,93
EMP11339,2023-12,90
EMP11339,2024-01,85
EMP10121,2022-01,85
EMP10121,2022-02,81
EMP10121,2022-03,95
EMP10121,2022-04,81
EMP10121,2022-05,76
EMP10121,2022-06,89
EMP10121,2022-07,74
EMP10121,2022-08,85
EMP10121,2022-09,71
EMP10121,2022-10,85
EMP10121,2022-11,92
EMP10121,2022-12,82
EMP10121,2023-01,78
EMP10121,2023-02,76
EMP10121,2023-03,73
EMP10121,2023-04,98
EMP10121,2023-05,77
EMP10121,2023-06,80
EMP10121,2023-07,80
EMP10121,2023-08,84
EMP10121,2023-09,83
EMP10121,2023-10,91
EMP10121,2023-11,75
EMP10121,2023-12,88
EMP10121,2024-01,82
EMP11349,2022-01,81
EMP11349,2022-02,96
EMP11349,2022-03,71
EMP11349,2022-04,88
EMP11349,2022-05,80
EMP11349,2022-06,97
EMP11349,2022-07,76
EMP11349,2022-08,72
EMP11349,2022-09,92
EMP11349,2022-10,72
EMP11349,2022-11,100
EMP11349,2022-12,89
EMP11349,2023-01,80
EMP11349,2023-02,90
EMP11349,2023-03,71
EMP11349,2023-04,90
EMP11349,2023-05,96
EMP11349,2023-06,79
EMP11349,2023-07,91
EMP11349,2023-08,94
EMP11349,2023-09,95
EMP11349,2023-10,73
EMP11349,2023-11,100
EMP11349,2023-12,95
EMP11349,2024-01,85
EMP11517,2022-01,85
EMP11517,2022-02,74
EMP11517,2022-03,89
EMP11517,2022-04,90
EMP11517,2022-05,98
EMP11517,2022-06,70
EMP11517,2022-07,96
EMP11517,2022-08,93
EMP11517,2022-09,78
EMP11517,2022-10,72
EMP11517,2022-11,99
EMP11517,2022-12,82
EMP11517,2023-01,95
EMP11517,2023-02,72
EMP11517,2023-03,78
EMP11517,2023-04,97
EMP11517,2023-05,78
EMP11517,2023-06,82
EMP11517,2023-07,92
EMP11517,2023-08,90
EMP11517,2023-09,86
EMP11517,2023-10,78
EMP11517,2023-11,81
EMP11517,2023-12,75
EMP11517,2024-01,72
EMP11613,2022-01,90
EMP11613,2022-02,80
EMP11613,2022-03,100
EMP11613,2022-04,98
EMP11613,2022-05,82
EMP11613,2022-06,94
EMP11613,2022-07,83
EMP11613,2022-08,84
EMP11613,2022-09,84
EMP11613,2022-10,86
EMP11613,2022-11,83
EMP11613,2022-12,85
EMP11613,2023-01,79
EMP11613,2023-02,86
EMP11613,2023-03,95
EMP11613,2023-04,85
EMP11613,2023-05,83
EMP11613,2023-06,82
EMP11613,2023-07,73
EMP11613,2023-08,91
EMP11613,2023-09,72
EMP11613,2023-10,72
EMP11613,2023-11,84
EMP11613,2023-12,73
EMP11613,2024-01,85
EMP11465,2022-01,97
EMP11465,2022-02,99
EMP11465,2022-03,70
EMP11465,2022-04,74
EMP11465,2022-05,77
EMP11465,2022-06,100
EMP11465,2022-07,99
EMP11465,2022-08,75
EMP11465,2022-09,72
EMP11465,2022-10,89
EMP11465,2022-11,74
EMP11465,2022-12,83
EMP11465,2023-01,80
EMP11465,2023-02,74
EMP11465,2023-03,71
EMP11465,2023-04,88
EMP11465,2023-05,95
EMP11465,2023-06,85
EMP11465,2023-07,99
EMP11465,2023-08,77
EMP11465,2023-09,98
EMP11465,2023-10,86
EMP11465,2023-11,89
EMP11465,2023-12,71
EMP11465,2024-01,78
EMP10304,2022-01,96
EMP10304,2022-02,81
EMP10304,2022-03,82
EMP10304,2022-04,84
EMP10304,2022-05,92
EMP10304,2022-06,91
EMP10304,2022-07,89
EMP10304,2022-08,70
EMP10304,2022-09,94
EMP10304,2022-10,72
EMP10304,2022-11,98
EMP10304,2022-12,88
EMP10304,2023-01,91
EMP10304,2023-02,98
EMP10304,2023-03,99
EMP10304,2023-04,91
EMP10304,2023-05,80
EMP10304,2023-06,89
EMP10304,2023-07,90
EMP10304,2023-08,90
EMP10304,2023-09,82
EMP10304,2023-10,80
EMP10304,2023-11,91
EMP10304,2023-12,88
EMP10304,2024-01,83
EMP10669,2022-01,80
EMP10669,2022-02,78
EMP10669,2022-03,76
EMP10669,2022-04,73
EMP10669,2022-05,72
EMP10669,2022-06,81
EMP10669,2022-07,79
EMP10669,2022-08,76
EMP10669,2022-09,96
EMP10669,2022-10,74
EMP10669,2022-11,98
EMP10669,2022-12,85
EMP10669,2023-01,87
EMP10669,2023-02,91
EMP10669,2023-03,88
EMP10669,2023-04,82
EMP10669,2023-05,76
EMP10669,2023-06,98
EMP10669,2023-07,99
EMP10669,2023-08,79
EMP10669,2023-09,74
EMP10669,2023-10,76
EMP10669,2023-11,99
EMP10669,2023-12,73
EMP10669,2024-01,83
EMP12307,2022-01,81
EMP12307,2022-02,70
EMP12307,2022-03,84
EMP12307,2022-04,70
EMP12307,2022-05,83
EMP12307,2022-06,92
EMP12307,2022-07,80
EMP12307,2022-08,94
EMP12307,2022-09,98
EMP12307,2022-10,75
EMP12307,2022-11,85
EMP12307,2022-12,82
EMP12307,2023-01,72
EMP12307,2023-02,94
EMP12307,2023-03,78
EMP12307,2023-04,98
EMP12307,2023-05,81
EMP12307,2023-06,86
EMP12307,2023-07,79
EMP12307,2023-08,74
EMP12307,2023-09,72
EMP12307,2023-10,94
EMP12307,2023-11,92
EMP12307,2023-12,73
EMP12307,2024-01,74
EMP11116,2022-01,94
EMP11116,2022-02,97
EMP11116,2022-03,83
EMP11116,2022-04,85
EMP11116,2022-05,89
EMP11116,2022-06,76
EMP11116,2022-07,74
EMP11116,2022-08,86
EMP11116,2022-09,100
EMP11116,2022-10,80
EMP11116,2022-11,86
EMP11116,2022-12,91
EMP11116,2023-01,87
EMP11116,2023-02,96
EMP11116,2023-03,90
EMP11116,2023-04,71
EMP11116,2023-05,95
EMP11116,2023-06,86
EMP11116,2023-07,77
EMP11116,2023-08,89
EMP11116,2023-09,79
EMP11116,2023-10,99
EMP11116,2023-11,82
EMP11116,2023-12,90
EMP11116,2024-01,75
EMP12589,2022-01,91
EMP12589,2022-02,84
EMP12589,2022-03,73
EMP12589,2022-04,87
EMP12589,2022-05,97
EMP12589,2022-06,71
EMP12589,2022-07,70
EMP12589,2022-08,74
EMP12589,2022-09,91
EMP12589,2022-10,97
EMP12589,2022-11,79
EMP12589,2022-12,85
EMP12589,2023-01,87
EMP12589,2023-02,83
EMP12589,2023-03,88
EMP12589,2023-04,96
EMP12589,2023-05,72
EMP12589,2023-06,96
EMP12589,2023-07,80
EMP12589,2023-08,76
EMP12589,2023-09,77
EMP12589,2023-10,80
EMP12589,2023-11,98
EMP12589,2023-12,71
EMP12589,2024-01,74
EMP10663,2022-01,76
EMP10663,2022-02,93
EMP10663,2022-03,95
EMP10663,2022-04,72
EMP10663,2022-05,83
EMP10663,2022-06,91
EMP10663,2022-07,78
EMP10663,2022-08,73
EMP10663,2022-09,75
EMP10663,2022-10,89
EMP10663,2022-11,74
EMP10663,2022-12,72
EMP10663,2023-01,98
EMP10663,2023-02,73
EMP10663,2023-03,88
EMP10663,2023-04,73
EMP10663,2023-05,75
EMP10663,2023-06,87
EMP10663,2023-07,81
EMP10663,2023-08,95
EMP10663,2023-09,70
EMP10663,2023-10,93
EMP10663,2023-11,88
EMP10663,2023-12,73
EMP10663,2024-01,100
EMP10536,2022-01,73
EMP10536,2022-02,89
EMP10536,2022-03,93
EMP10536,2022-04,83
EMP10536,2022-05,73
EMP10536,2022-06,72
EMP10536,2022-07,97
EMP10536,2022-08,91
EMP10536,2022-09,98
EMP10536,2022-10,87
EMP10536,2022-11,79
EMP10536,2022-12,100
EMP10536,2023-01,81
EMP10536,2023-02,94
EMP10536,2023-03,82
EMP10536,2023-04,74
EMP10536,2023-05,99
EMP10536,2023-06,92
EMP10536,2023-07,70
EMP10536,2023-08,71
EMP10536,2023-09,99
EMP10536,2023-10,72
EMP10536,2023-11,99
EMP10536,2023-12,89
EMP10536,2024-01,95
EMP10576,2022-01,88
EMP10576,2022-02,71
EMP10576,2022-03,83
EMP10576,2022-04,91
EMP10576,2022-05,86
EMP10576,2022-06,93
EMP10576,2022-07,86
EMP10576,2022-08,95
EMP10576,2022-09,71
EMP10576,2022-10,83
EMP10576,2022-11,88
EMP10576,2022-12,89
EMP10576,2023-01,74
EMP10576,2023-02,89
EMP10576,2023-03,75
EMP10576,2023-04,72
EMP10576,2023-05,77
EMP10576,2023-06,96
EMP10576,2023-07,85
EMP10576,2023-08,71
EMP10576,2023-09,78
EMP10576,2023-10,92
EMP10576,2023-11,93
EMP10576,2023-12,91
EMP10576,2024-01,83
EMP10971,2022-01,90
EMP10971,2022-02,81
EMP10971,2022-03,90
EMP10971,2022-04,97
EMP10971,2022-05,99
EMP10971,2022-06,76
EMP10971,2022-07,73
EMP10971,2022-08,70
EMP10971,2022-09,91
EMP10971,2022-10,90
EMP10971,2022-11,92
EMP10971,2022-12,70
EMP10971,2023-01,92
EMP10971,2023-02,80
EMP10971,2023-03,95
EMP10971,2023-04,87
EMP10971,2023-05,92
EMP10971,2023-06,95
EMP10971,2023-07,96
EMP10971,2023-08,87
EMP10971,2023-09,72
EMP10971,2023-10,92
EMP10971,2023-11,87
EMP10971,2023-12,89
EMP10971,2024-01,99
EMP11807,2022-01,83
EMP11807,2022-02,78
EMP11807,2022-03,91
EMP11807,2022-04,80
EMP11807,2022-05,93
EMP11807,2022-06,99
EMP11807,2022-07,84
EMP11807,2022-08,99
EMP11807,2022-09,96
EMP11807,2022-10,84
EMP11807,2022-11,85
EMP11807,2022-12,94
EMP11807,2023-01,97
EMP11807,2023-02,94
EMP11807,2023-03,100
EMP11807,2023-04,92
EMP11807,2023-05,80
EMP11807,2023-06,83
EMP11807,2023-07,79
EMP11807,2023-08,71
EMP11807,2023-09,81
EMP11807,2023-10,96
EMP11807,2023-11,96
EMP11807,2023-12,91
EMP11807,2024-01,93
EMP11846,2022-01,81
EMP11846,2022-02,82
EMP11846,2022-03,89
EMP11846,2022-04,78
EMP11846,2022-05,77
EMP11846,2022-06,86
EMP11846,2022-07,93
